test_name,tool,cwe,severity,raw_id
BenchmarkTest01131,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01132,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01133,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01134,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01143,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01148,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01149,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01150,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01155,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01156,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01157,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01158,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01161,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01162,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01163,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01166,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1
BenchmarkTest01167,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01171,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01172,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01173,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01174,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01177,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01178,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01179,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01181,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01182,qasecclaw,,LOW,java.lang.security.audit.command-injection-process-builder.command-injection-process-builder
BenchmarkTest01183,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01184,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01185,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01186,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01187,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01190,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01191,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01192,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01194,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01203,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01204,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01206,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01208,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01209,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01210,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01211,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01213,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01214,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01221,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01222,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01223,qasecclaw,,LOW,java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request
BenchmarkTest01224,qasecclaw,,LOW,java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request
BenchmarkTest01228,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01229,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01230,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01231,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01232,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01234,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01235,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01236,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01238,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01241,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01242,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01243,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01244,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1
BenchmarkTest01246,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1
BenchmarkTest01247,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01253,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01254,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01257,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01258,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01259,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01260,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01261,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01262,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01263,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01266,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01267,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01268,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01270,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01271,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01272,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01273,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01274,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01275,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01276,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01277,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01278,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01279,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01280,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01281,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01282,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01283,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01284,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01285,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01286,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01287,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01288,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01299,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01302,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01304,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01306,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01308,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01311,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01312,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01313,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01314,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01316,qasecclaw,,LOW,java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request
BenchmarkTest01317,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01318,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01320,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01322,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01323,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01325,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01326,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01329,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01330,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01333,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01334,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01335,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01337,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01346,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01347,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01349,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01350,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01354,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01355,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01356,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01357,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01358,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01360,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01361,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01362,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01363,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01375,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01376,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01379,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01381,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01382,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01383,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01384,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01388,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01390,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01391,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01394,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01395,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01396,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01398,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01403,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01405,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01408,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01411,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1
BenchmarkTest01417,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01418,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01423,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01424,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01426,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01427,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01428,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01429,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01430,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01431,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01432,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01433,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01434,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01435,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01437,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01438,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01441,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01442,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01446,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01455,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01456,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01457,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01460,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01462,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01463,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01464,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01465,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01466,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01470,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01471,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01473,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01474,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01475,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01476,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01477,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01478,qasecclaw,,LOW,java.lang.security.audit.tainted-xpath-from-http-request.tainted-xpath-from-http-request
BenchmarkTest01480,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01483,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01484,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01486,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01489,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01490,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01494,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01495,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01496,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01497,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01498,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01501,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01502,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01503,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1
BenchmarkTest01504,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01517,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01518,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01519,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01520,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01521,qasecclaw,,LOW,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag
BenchmarkTest01531,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01533,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01557,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01558,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01559,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01560,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01565,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01566,qasecclaw,,LOW,java.lang.security.audit.crypto.desede-is-deprecated.desede-is-deprecated
BenchmarkTest01568,qasecclaw,,LOW,java.lang.security.audit.tainted-ldapi-from-http-request.tainted-ldapi-from-http-request
BenchmarkTest01571,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01572,qasecclaw,,LOW,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal
BenchmarkTest01575,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01577,qasecclaw,,LOW,java.lang.security.audit.crypto.use-of-md5.use-of-md5
BenchmarkTest01583,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01584,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01587,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01589,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01590,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01592,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01594,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01596,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01597,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01598,qasecclaw,,LOW,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer
BenchmarkTest01601,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01602,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01603,qasecclaw,,LOW,java.lang.security.audit.crypto.weak-random.weak-random
BenchmarkTest01609,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01610,qasecclaw,,LOW,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request
BenchmarkTest01618,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01619,qasecclaw,,LOW,java.lang.security.audit.tainted-session-from-http-request.tainted-session-from-http-request
BenchmarkTest01620,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01621,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01623,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01624,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01625,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01626,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01627,qasecclaw,,LOW,java.lang.security.audit.sqli.jdbc-sqli.jdbc-sqli
BenchmarkTest01630,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01631,qasecclaw,,LOW,java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request
BenchmarkTest01634,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01637,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01638,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
BenchmarkTest01639,qasecclaw,,LOW,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated
